,sentence
0," their discussions related to the ongoing review of the Federal Reserve's monetary policy strategy, tools, and communication practices."
1,"Staff briefings provided a retrospective on the Federal Reserve's monetary policy actions since the financial crisis, together with background and analysis regarding some key issues."
2,"In its policy response during the recession and the subsequent economic recovery, the Committee lowered the federal funds rate to its effective lower bound (ELB) and provided additional monetary policy accommodation through both forward guidance about the expected path of the policy rate and balance sheet policy."
3,These actions eased financial conditions and provided substantial support to economic activity; they therefore figured importantly in helping promote the recovery in the labor market and in preventing inflation from falling substantially below the Committee's objective.
4,"The presentation noted, however, that over the past several years, inflation had tended to run modestly below the Committee's longer-run goal of 2 percent, while some indicators of longer-run inflation expectations currently stood at low levels."
5,"These challenges included the proximity of the policy rate to the ELB, imprecise knowledge about the neutral value of the policy rate and the longer-run normal level of the unemployment rate, the diminished response of inflation to resource utilization, and uncertainty about the relationship between inflation expectations and inflation outcomes."
6,"In their discussion, participants welcomed the review of the monetary policy framework."
7,"They noted that the inclusion of feedback from the public as part of the review, via the Fed Listens events, had improved the transparency of the review process, enhanced the Federal Reserve's public accountability, and provided insights into the positive implications of strong labor markets and high rates of employment for various communities."
8,"These changes included the long period during which the federal funds rate was at the ELB, the probable recurrence of ELB episodes if the neutral level of the policy rate remains at historically low levels, and the challenges that policymakers face in influencing inflation and inflation expectations when the response of inflation to resource utilization has diminished."
9,"With regard to the current monetary policy framework, participants agreed that this framework had served the Committee and the U. S. economy well over the past decade."
10,They judged that forward guidance and balance sheet actions had provided policy accommodation during the ELB period and had supported economic activity and a return to strong labor market conditions while also bringing inflation closer to the Committee's longer-run goal of 2 percent than would otherwise have been the case.
11,"In addition, participants noted that the Committee's balanced approach to promoting its dual mandate of maximum employment and price stability had facilitated Committee policy actions aimed at supporting the labor market and economic activity even during times when the provision of accommodation was potentially associated with the risk of inflation running persistently above 2 percent."
12,"Participants further observed that such inflation risks—along with several of the other perceived risks of providing substantial accommodation through nontraditional policy tools, including possible adverse implications for financial stability—had not been realized."
13,"Overall, participants judged that the Federal Reserve's ability to provide monetary policy accommodation at the ELB through the use of forward guidance and balance sheet tools, while helpful in mitigating the effects of the constraint on monetary policy arising from the lower bound, did not eliminate the risk of protracted periods in which the ELB hinders the conduct of policy."
14,"If policymakers are not able to provide sufficient accommodation at the ELB through the use of forward guidance or balance sheet actions, the constraints posed by the ELB could be an impediment to the attainment of the Federal Reserve's dual-mandate objectives over time and put at risk the anchoring of inflation expectations at the Committee's longer-run inflation objective."
15,Participants looked forward to a detailed discussion over coming meetings of alternative strategies for monetary policy.
16,Some participants offered remarks on general features of some of the monetary policy strategies that they would be discussing and on the relationship between those strategies and the current framework.
17,"A few of the options mentioned were ""makeup strategies, "" in which the realization of inflation below the 2 percent objective would give rise to policy actions designed to deliver inflation above the objective for a time."
18,"In principle, such makeup strategies could be designed to promote a 2 percent inflation rate, on average, over some period."
19,"In such circumstances, market expectations that the central bank would seek to ""make up"" inflation shortfalls following periods during which the ELB was binding could help ease overall financial conditions and thus help support economic activity during ELB episodes."
20,"However, many participants noted that the benefits of makeup strategies in supporting economic activity and stabilizing inflation depended heavily on the private sector's understanding of those strategies and confidence that future policymakers would take actions consistent with those strategies."
21,"A few participants suggested that an alternative means of delivering average inflation equal to the Committee's longer-run objective might involve aiming for inflation somewhat in excess of 2 percent when the policy rate was away from the ELB, recognizing that inflation would tend to move lower when the policy rate was constrained by the ELB."
22,Another possibility might be for the Committee to express the inflation goal as a range centered on 2 percent and aim to achieve inflation outcomes in the upper end of the range in periods when resource utilization was high.
23,A few other participants suggested that the adoption of a range could convey a message that small deviations of inflation from 2 percent were unlikely to give rise to sizable policy responses.
