,sentence
0,"The Committee then turned to a discussion of the economic and financial outlook, the ranges for the growth of money and debt in 1996 and 1997, and the implementation of monetary policy over the intermeeting period ahead."
1,"The information reviewed at this meeting suggested that economic activity advanced considerably further in the second quarter, although growth in aggregate final demand showed some signs of slowing."
2,"Business inventories had been brought into better balance with sales, and production and employment had risen appreciably."
3,Upward pressures on food and energy prices had led to somewhat larger increases in the consumer price index over recent months.
4,Nonfarm payroll employment continued to expand briskly over April and May.
5,"Job gains were concentrated in the service-producing and construction industries, while employment in manufacturing was stable on balance over the April-May period after having declined somewhat in 1995 and the first quarter of 1996."
6,The civilian unemployment rate rose in May to 5.
7,"Total nominal retail sales surged in May after having changed little in April; the increase in sales, coupled with available information on prices, suggested that real consumer spending on goods had risen substantially on balance since the first quarter."
8,"The decline suggested that the rise in mortgage rates in recent months had begun to damp construction activity, but indicators of housing demand, such as sales of new and existing homes, remained relatively robust."
9,"Nonresidential building activity increased considerably further in April (latest data available), but incoming information on contracts suggested that growth in nonresidential construction would weaken somewhat in coming months."
10,"At the wholesale trade level, inventory accumulation was appreciable in April after several months of modest growth."
11,"The nominal deficit on U. S. trade in goods and services widened in April from its rate in the first quarter, reflecting a slightly larger increase in the value of imports than in that of exports."
12,The expansion in imports was concentrated in oil as U. S. refiners sought to meet growing domestic demand and rebuild their inventories.
13,"In the first quarter, economic performance ranged from unexpectedly robust in Japan to further weakness in Germany; the limited data available for the second quarter suggested a slowdown in Japan, a bounceback in Germany, and moderate growth in other major trading partners."
14,"Although upward pressures on energy prices continued to boost overall consumer prices in April and May, price increases for nonfood, non-energy items remained small."
15,"Over the twelve months ended in May, the increase in core consumer prices was appreciably smaller than in the previous twelve-month period; much of the deceleration reflected swings in automobile finance charges."
16,"At the producer level, higher prices for finished energy goods over April and May were partially offset by slightly lower prices for finished foods; prices for nonfood, non-energy finished goods were little changed over the two-month period and rose less over the twelve months ended in May than in the comparable year-earlier period."
17,"The directive stated that in the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable during the intermeeting period."
18,The reserve conditions associated with this directive were expected to be consistent with moderate growth in M2 and M3 over coming months.
19,"Because the Committee's decision had been largely anticipated in financial markets, other market interest rates also were little changed during the early part of the period."
20,"However, market rates increased appreciably following the release of a strong employment report in early June, though most of that rise was later retraced as expectations of near-term tightening of monetary policy diminished."
21,Major indexes of stock prices were down on balance over the period.
22,The dollar declined against the German mark and other European currencies as growing indications of a recent pickup in economic activity in Germany damped market expectations of any further easing of monetary policy by the Bundesbank.
23,"By contrast, the dollar rose against the yen in apparent response to a series of statements by Japanese officials suggesting that there would be no near-term firming of Japanese monetary policy."
24,The weakness in M2 and M3 was associated in part with the adverse effects of the earlier rise in market interest rates on the opportunity costs of holding deposits.
25,"The staff forecast prepared for this meeting suggested that, after a sizable advance in economic activity in the second quarter, growth would moderate and the economy would expand around or perhaps a little above its estimated potential."
26,"Consumer spending was projected to expand at a more moderate pace, in line with disposable income; the favorable effect of higher equity prices on household wealth and the still-ample availability of credit were expected to balance persisting consumer concerns about job and retirement security and the restraining effect of high household debt burdens."
27,Homebuilding was forecast to slow somewhat in response to the back-up in residential mortgage rates but was expected to remain at a relatively high level in the context of sustained income growth and the still-favorable cash-flow affordability of home ownership.
28,Business spending on equipment and structures was projected to grow less rapidly in light of the anticipated moderate growth of sales and profits and the reduced rate of utilization of production capacity now prevailing.
29,"The external sector was expected to exert a small restraining influence on economic activity over the projection period, even though an anticipated firming of economic activity abroad would bolster demand for U. S. exports."
30,"Inflation recently had been lifted by adverse developments in energy markets and was projected to remain above the levels of recent years, given the still-high level of resource utilization and the effects of tight grain supplies on food prices."
31,"In the Committee's discussion of current and prospective economic developments, members commented on the stronger-than-expected expansion in overall economic activity in recent months, but for a variety of reasons they anticipated that growth would slow appreciably over the second half of the year to a pace more in line with the growth in the economy's potential."
32,Key factors bearing on this outlook included the prospective effects of the rise in interest rates and the dollar that had occurred since earlier in the year and the waning influence of transitory factors that had stimulated economic activity in the second quarter.
33,"The members generally agreed, however, that, apart from evidence of some moderation in the growth of business investment expenditures from a very rapid pace, there were few hard indications of a slowing in the expansion and the risks were clearly to the upside of their current forecasts."
34,"Against that background, they were concerned that inflation could begin to rise."
35,"Cost and price pressures had been surprisingly well contained at high levels of resource utilization, but this unusually favorable performance might not be sustained, and in any event even greater resource utilization, as would occur if growth did not moderate appreciably, carried substantial inflation risk."
36,"There were some scattered indications in statistical and anecdotal reports that tended to suggest that wage inflation might be trending higher, although key measures of price inflation, excluding their food and energy components, continued to display a flat or even a declining trend."
37,"In keeping with the practice at meetings when the Committee sets its long-run ranges for the money and debt aggregates, the members of the Committee and the Federal Reserve Bank presidents not currently serving as members provided individual projections of the growth in real and nominal GDP, the rate of unemployment, and the rate of inflation for the years 1996 and 1997."
38,"The forecasts of the rate of expansion in real GDP for 1996 as a whole had a central tendency of 2-1/2 to 2-3/4 percent, reflecting expectations of considerable moderation in the rate of economic growth over the second half of the year; for 1997, the projections centered on continued moderate growth of GDP in a range of 1-3/4 to 2-1/4 percent."
39,"With regard to the expansion of nominal GDP, the forecasts were concentrated in growth ranges of 5 to 5-1/2 percent for 1996 and 4-1/4 to 5 percent for 1997."
40,The civilian rate of unemployment associated with these forecasts was expected by most members to remain around 5-1/2 percent this year and to be in a range of 5-1/2 to 5-3/4 percent in 1997.
41,"This level of resource utilization was expected to be associated with a slightly higher rate of inflation in 1996, as measured by the consumer price index, than that recorded in 1995 owing to developments in the food and energy sectors, but a decline was anticipated in 1997."
42,The projections for both 1996 and 1997 were based on individual views concerning what would be an appropriate monetary policy over the projection horizon.
43,"In their assessment of factors bearing on the outlook for final demand, members commented that growth in consumer spending was likely to moderate in coming quarters from its pace thus far this year."
44,This moderation would reflect the projected slowing in income growth.
45,"While overall employment conditions, the buildup of household net worth, and access to financing would bolster consumer expendi- tures, members also cited a number of limiting factors."
46,"The latter included the increase in consumer indebtedness, satisfaction of earlier pent-up demand for consumer durable goods, and continuing concern about job security."
47,"Higher interest rates also were expected to exert an inhibiting effect on purchases of consumer durables, including those related to housing."
48,"Some members observed that while slower growth in consumer spending was the most probable forecast, they saw an upside risk from the wealth effects of the large rise that had occurred in the value of stock market holdings."
49,Contract data suggested that nonresidential construction activity was on a slowing growth trajectory and expansion of outlays for producers' durable equipment also appeared to have softened.
50,"Given the outlook for slower growth in final demand, many businesses would not have to add significantly to capacity."
51,"However, spending for computing equipment, while perhaps moderating from the exceptional pace of recent quarters, was thought likely to remain buoyant as continuing innovations and declining prices stimulated further solid gains in this segment of business spending."
52,Housing was seen as another important sector of the economy that was likely to exert a retarding effect on the expansion as the rise that had occurred in mortgage interest rates was felt increasingly in housing markets.
53,"Members viewed the outlook for inflation as a source of substantial uncertainty in their forecasts, though many saw reasonable prospects that a rate of economic expansion in line with their forecasts and associated levels of capacity utilization would prove to be consistent with little change in the core rate of inflation."
54,"Some important measures of price inflation, after adjustment to exclude their volatile food and energy components, had shown a flat or even a declining trend in recent quarters."
55,"The outlook for overall price increases would remain contingent in part on food and energy price developments, but more importantly on underlying cost pressures in the economy."
56,"Several members commented that the levels of utilization of capital and labor resources that had prevailed over the past couple of years would have been expected, on the basis of past historical patterns, to foster rising cost pressures and greater inflation."
